"","source","target","weight","p_value"
"1906","NFkB","Zc3h12c",3.75192516600483,4.89555211017445e-21
"1907","NFkB","C3",8.24101125803567,6.32803955645947e-21
"1908","NFkB","Bag4",-1.99035290335243,7.03720292534494e-21
"1909","NFkB","Noct",3.92472479536758,8.05106051012448e-21
"1910","NFkB","C1qtnf1",3.83852330577002,8.08782285213395e-21
"1911","NFkB","Panx1",3.31411825258308,9.45790587832009e-21
"1912","NFkB","Bmp2",5.94344386957219,1.01499249349545e-20
"1913","NFkB","Tcim",5.36939804812422,1.20693677382262e-20
"1914","NFkB","Pstpip2",4.03661448406098,1.94207498920374e-20
"1915","NFkB","Tymp",3.19991173282132,2.67350213996414e-20
"1916","NFkB","Junb",6.25880541153977,4.1603827039943e-20
"1917","NFkB","Dnaaf1",2.31627596871813,4.80353659673113e-20
"1918","NFkB","Rap2c",2.71889463852451,5.1636097831291e-20
"1919","NFkB","Tap1",7.08425703287775,5.19423443344964e-20
"1920","NFkB","Apba3",1.67356617007949,5.96863809012572e-20
"1921","NFkB","Ier3",11.7382242935621,8.33618701967301e-20
"1922","NFkB","Abhd10",-2.748346581365,8.43322480764854e-20
"1923","NFkB","Chst2",2.88821001331769,1.1873392576979e-19
"1924","NFkB","Gsap",4.08975024709922,1.29586305107309e-19
"1925","NFkB","Csf1",3.31919131854426,1.99818119590444e-19
"1926","NFkB","Cd82",3.80654044047828,2.17600694482449e-19
"1927","NFkB","Nfe2l3",3.82273982690388,2.297800380052e-19
"1928","NFkB","Abtb2",2.31862207738622,2.31045368152217e-19
"1929","NFkB","Lyn",3.66684435008226,2.41642739897729e-19
"1930","NFkB","Irgq",1.43211504782943,2.98450889209356e-19
"1931","NFkB","Nbn",3.11032815810947,3.07196289350356e-19
"1932","NFkB","Mmp12",4.28118442499767,5.91706365228135e-19
"1933","NFkB","Pim3",5.68018013954999,6.68875742794692e-19
"1934","NFkB","Itgb8",3.61376478234227,9.45027046431073e-19
"1935","NFkB","Sqor",4.5368785901491,1.2863553057053e-18
"1936","NFkB","Tank",2.26666386817545,1.59886164021432e-18
"1937","NFkB","Slc39a8",2.76762905775522,1.70600560851676e-18
"1938","NFkB","Ptgir",1.33076979269423,1.91113444271904e-18
"1939","NFkB","Icoslg",2.07895916394667,2.28048206673959e-18
"1940","NFkB","Pip4p2",-3.16766451549099,2.38068200831649e-18
"1941","NFkB","Gbp2",7.37023376232105,3.33278968762337e-18
"1942","NFkB","Nprl2",-1.14822390557764,3.47199548637037e-18
"1943","NFkB","Irak3",1.64087169561142,3.76121649199101e-18
"1944","NFkB","Sqstm1",2.90211781268011,5.80972533227932e-18
"1945","NFkB","Wnt5a",3.69500881785587,6.33295191836228e-18
"1946","NFkB","Socs1",2.78273963004795,7.4000530895532e-18
"1947","NFkB","Rnf144b",4.74335712187476,7.42731698008779e-18
"1948","NFkB","Ets1",3.33154836558442,7.88521911943985e-18
"1949","NFkB","Tnc",3.17499631693614,9.05095946879048e-18
"1950","NFkB","Mmp9",8.32638730909867,1.02513684231637e-17
"1951","NFkB","Il12b",6.70474475940916,1.16043263460524e-17
"1952","NFkB","Plaur",5.12751929949634,1.16313672543208e-17
"1953","NFkB","Ppp1r15a",5.85618195048977,1.1922602663511e-17
"1954","NFkB","Il18r1",3.03042106860261,1.26728457600542e-17
"1955","NFkB","Clec4e",1.87413124816718,1.31382262100292e-17
"1956","NFkB","Cd69",4.94517496240878,1.45565363567941e-17
"1957","NFkB","Rigi",6.85327108610328,1.74196419713246e-17
"1958","NFkB","Lactb",3.14659415146943,1.81722104038884e-17
"1959","NFkB","Cyp7b1",3.33487585344891,1.93986358676291e-17
"1960","NFkB","Upb1",1.27331759799915,2.07667477363567e-17
"1961","NFkB","Cdc42ep2",2.45456305294718,2.91391956147911e-17
"1962","NFkB","Src",1.18590571064875,3.09284380275175e-17
"1963","NFkB","Bmal2",3.00809432468416,3.13792833793951e-17
"1964","NFkB","Susd6",4.73394267679072,3.15415884676066e-17
"1965","NFkB","Optn",4.12307310300128,3.26354699116107e-17
"1966","NFkB","Rhbdf2",2.86026714071783,3.35709549290549e-17
"1967","NFkB","Rnf125",-2.94132551703075,3.42809299801737e-17
"1968","NFkB","Lrp12",2.99124098940174,3.56217191844882e-17
"1969","NFkB","Nmes1",19.315232181074,3.58586266545899e-17
"1970","NFkB","Tnfaip1",2.0948693350081,4.95043189708554e-17
"1971","NFkB","Sbno2",1.7247617309238,5.0194020259719e-17
"1972","NFkB","Pla2g4c",2.01605059531026,5.30388192883906e-17
"1973","NFkB","Nampt",5.99464094409854,5.82426033080696e-17
"1974","NFkB","Cd274",7.00010729577226,7.30643344202895e-17
"1975","NFkB","Ptgs2",12.4677295214291,7.64257096809737e-17
"1976","NFkB","Tslp",3.70306458385701,9.48381998259617e-17
"1977","NFkB","Cthrc1",5.94928731939902,1.24471172205339e-16
"1978","NFkB","Srgn",2.89881972807316,1.37087203659474e-16
"1979","NFkB","Cxcl10",24.1328236862543,1.50754644393275e-16
"1980","NFkB","Naa16",-1.5054081979956,2.28793524593368e-16
"1981","NFkB","Slc25a37",2.22763678081311,4.53883526037208e-16
"1982","NFkB","Fez1",2.27501305656244,5.67816054155272e-16
"1983","NFkB","Il6st",2.26650083846469,6.39753689837766e-16
"1984","NFkB","Arl5b",4.11247428419636,7.64927726869454e-16
"1985","NFkB","Btg3",2.28416238652332,7.8991270691562e-16
"1986","NFkB","Parp12",4.76340695743017,8.98692525368907e-16
"1987","NFkB","Usp12",2.22475122466156,9.82389515111084e-16
"1988","NFkB","Trim47",3.10046659498137,1.74093259727431e-15
"1989","NFkB","Tmem106a",1.75376942371937,2.06107097734327e-15
"1990","NFkB","Serpinb2",8.99285340874673,2.22567208576326e-15
"1991","NFkB","Irf7",5.08447202068128,2.32550058107225e-15
"1992","NFkB","Clec2h",1.93117556410901,3.26450845063246e-15
"1993","NFkB","Clec2d",1.93117556410901,3.26450845063246e-15
"1994","NFkB","G0s2",8.53933945986813,3.38953002312033e-15
"1995","NFkB","Cyp27b1",3.19241465554909,3.80113960036372e-15
"1996","NFkB","Bdkrb1",3.22025206544752,3.88415241205136e-15
"1997","NFkB","Fmnl3",2.90264105574971,4.48868005110394e-15
"1998","NFkB","Tex2",-2.3536121501392,4.96210856996946e-15
"1999","NFkB","Lif",6.60840987895909,5.1767431746722e-15
"2000","NFkB","Nectin2",1.84322846991536,5.35360004642508e-15
"2001","NFkB","Usp43",2.29351610033605,5.77593075244265e-15
"2002","NFkB","Thyn1",-2.27527252782292,6.68250664137364e-15
"2003","NFkB","Slc31a2",3.22831286817123,7.13229148970645e-15
"2004","NFkB","Casp7",2.93914451494653,8.12399956147354e-15
"2005","NFkB","Traf3",2.19533257997013,1.00895970278227e-14
"2006","NFkB","Chmp4b",1.72062655809491,1.01808762009109e-14
"2007","NFkB","Hck",3.43906293644302,1.02465832580312e-14
"2008","NFkB","Gramd1a",2.76770056238843,1.09839886393897e-14
"2009","NFkB","Adprh",1.26687430045933,1.10621166755079e-14
"2010","NFkB","Rhobtb2",-1.48216927522232,1.10930986500178e-14
"2011","NFkB","Lhfpl6",2.08040492084594,1.15787508956693e-14
"2012","NFkB","Peli1",3.49694520753558,1.16452653204659e-14
"2013","NFkB","B4galt5",3.12095514775338,1.3660808567832e-14
"2014","NFkB","Zyg11b",-2.55334467174754,1.40888119613467e-14
"2015","NFkB","Clpx",-1.7796978919704,1.753984528366e-14
"2016","NFkB","Ccl4",15.7118844593583,1.94862267696601e-14
"2017","NFkB","Patl1",1.85864458053767,2.03337877814828e-14
"2018","NFkB","Btn2a2",1.29008355606259,2.22301303578707e-14
"2019","NFkB","Jade1",-2.53789451492201,2.28521369648669e-14
"2020","NFkB","Myo10",2.54176470498721,2.44267197014029e-14
"2021","NFkB","Gp1ba",1.61635587698817,3.00294883643519e-14
"2022","NFkB","Xpa",-1.81731716820457,3.14645190201289e-14
"2023","NFkB","Isg20",6.73271101111388,3.26149614140081e-14
"2024","NFkB","Neurl3",3.50339179799272,3.95855598217011e-14
"2025","NFkB","Mblac2",-2.16578775831982,4.20992013590863e-14
"2026","NFkB","Zhx3",-1.08195396784721,4.51229911403997e-14
"2027","NFkB","Atp2b1",3.75790530540517,4.56966030752355e-14
"2028","NFkB","B2m",2.16616176217074,5.4219119969739e-14
"2029","NFkB","Scarf1",1.29825405108665,5.91161007636781e-14
"2030","NFkB","Rilpl2",2.9866696000844,6.01707467379785e-14
"2031","NFkB","Hltf",-2.70946298140012,7.49786454018817e-14
"2032","NFkB","Rap1b",2.05789789970511,1.1964219988202e-13
"2033","NFkB","Sdhaf1",-1.44886556257275,1.282657631675e-13
"2034","NFkB","Gga2",-1.25998098179772,1.30439060692638e-13
"2035","NFkB","Aldh3a2",-2.20184819003773,1.35211237628064e-13
"2036","NFkB","Msantd3",2.81164610928926,1.52577642073868e-13
"2037","NFkB","Mmp13",4.45708231390497,1.60150903988133e-13
"2038","NFkB","Prag1",-3.91903272455847,1.68767686408626e-13
"2039","NFkB","Osgepl1",-2.39300313587418,1.83390856013927e-13
"2040","NFkB","Lias",-2.43218948299865,1.83426827055917e-13
"2041","NFkB","Ffar2",2.16512962730771,2.25599494270412e-13
"2042","NFkB","Dhx58",2.80769611508213,2.52205410747526e-13
"2043","NFkB","Cant1",1.93452817466841,2.59571380792919e-13
"2044","NFkB","Pwwp3a",-1.30039365529074,2.68167184642429e-13
"2045","NFkB","Ctss",3.95479208154352,3.06601033927757e-13
"2046","NFkB","Pdik1l",-2.74998111520232,3.43844858186605e-13
"2047","NFkB","Rcan1",2.59535053174533,3.67692236695389e-13
"2048","NFkB","Grina",2.06313900948891,3.70453463442474e-13
"2049","NFkB","Ch25h",3.29370802554717,4.06145188682195e-13
"2050","NFkB","Pip4k2b",-0.856049475451468,4.29640979615822e-13
"2051","NFkB","Ifit3",10.4784623656691,4.4405847818479e-13
"2052","NFkB","Six5",0.920271509833079,4.4744810551085e-13
"2053","NFkB","Cd48",2.02605791574232,4.74904158512762e-13
"2054","NFkB","Pdhb",-1.64453609984265,4.86192286634045e-13
"2055","NFkB","Ints8",-1.61694296632546,5.17368984638247e-13
"2056","NFkB","Prkacb",-2.29241624036106,5.65437904225944e-13
"2057","NFkB","Kcnj2",5.13163144490595,5.71179343666395e-13
"2058","NFkB","Maff",6.34743597948355,5.86410871870831e-13
"2059","NFkB","Ccl19",2.82073991900421,6.14700316046122e-13
"2060","NFkB","Ndufb5",-1.58661506912388,6.40434587581061e-13
"2061","NFkB","Kdm6b",3.22229210474466,6.49366642612214e-13
"2062","NFkB","Ptafr",2.18372485855933,6.55011264330213e-13
"2063","NFkB","Samsn1",2.18737320320564,6.84703554019781e-13
"2064","NFkB","Slc35a1",-2.1972341899617,7.25683881202159e-13
"2065","NFkB","Ankmy2",-2.11861254101406,7.44570198613754e-13
"2066","NFkB","Lamb3",4.28508279684531,7.8035445916918e-13
"2067","NFkB","Stard5",2.56095072415232,8.72523874580484e-13
"2068","NFkB","Ccdc51",-2.01832484119036,9.19031461832071e-13
"2069","NFkB","Dcun1d3",2.47750463898898,9.82568580670777e-13
"2070","NFkB","Gpr176",1.92688701531701,1.06782411833816e-12
"2071","NFkB","Slc25a38",-1.51928165649295,1.09733126372596e-12
"2072","NFkB","Ereg",4.26693743662855,1.1616125445341e-12
"2073","NFkB","Traf2",1.1967785350599,1.25937101366109e-12
"2074","NFkB","Trim36",1.51894229123611,1.26804098093976e-12
"2075","NFkB","Abcc5",-1.46517366141675,1.32097027606992e-12
"2076","NFkB","Vnn1",2.35293502529874,1.37859202111896e-12
"2077","NFkB","Hadh",-1.9942868692305,1.42181942785538e-12
"2078","NFkB","Ptcd3",-1.41690025771388,1.60276658579127e-12
"2079","NFkB","Cnot7",-1.26949720962588,1.69297948900619e-12
"2080","NFkB","Eif3l",-1.50579986836492,1.69392637421831e-12
"2081","NFkB","Vps26b",-1.5324495671625,1.81250314903358e-12
"2082","NFkB","Mreg",2.63417185579519,1.88594582431443e-12
"2083","NFkB","Tlnrd1",2.26956053119512,1.89978725065958e-12
"2084","NFkB","Ncoa7",2.28343422955368,1.97668781273731e-12
"2085","NFkB","Ppil3",-1.81818703645252,1.97928887555906e-12
"2086","NFkB","Ccnl1",2.08130811896337,2.1983547930628e-12
"2087","NFkB","Dis3l",-2.49566725698964,2.28331176556538e-12
"2088","NFkB","Akr1b1",4.35568662926659,2.28871659469224e-12
"2089","NFkB","Rhbdl2",2.45652259105148,2.400423297838e-12
"2090","NFkB","Zbtb17",0.912333365763058,2.46848926597815e-12
"2091","NFkB","Crtap",-1.50219037284142,2.68989657906746e-12
"2092","NFkB","Ppard",1.37915522724132,2.76511237922669e-12
"2093","NFkB","Slc25a28",1.95116252710674,2.8271207756983e-12
"2094","NFkB","Csrnp1",4.5972790055542,2.87539530143697e-12
"2095","NFkB","Mterf2",-2.08273170492303,3.09528352522994e-12
"2096","NFkB","Gpd1l",-3.46082012474687,3.17495795092942e-12
"2097","NFkB","Ptger4",3.68054790744993,3.34193689153374e-12
"2098","NFkB","Gbp5",4.82260535607532,3.88281114602853e-12
"2099","NFkB","Gde1",-1.92303747048231,3.96280907595195e-12
"2100","NFkB","Naa40",-1.75682674556944,4.37763976036934e-12
"2101","PI3K","Pmel",-6.5903482481995,6.87478637985231e-36
"2102","PI3K","Hsd17b8",-8.60157067564918,9.94822409916159e-34
"2103","PI3K","Ctsf",-9.17214273519104,1.02352115543403e-31
"2104","PI3K","Spsb3",-6.53372855841329,1.27394631726602e-31
"2105","PI3K","Atp6v1g2",-7.23734622762513,1.64264560516527e-31
"2106","PI3K","Tyr",-5.07685408927583,3.45852323932202e-31
"2107","PI3K","Inpp5k",-4.53009815299132,6.38552968963403e-29
"2108","PI3K","Wdr31",-3.94383878232922,6.88079554487928e-29
"2109","PI3K","Pex11g",-4.45461364324906,7.15374880484698e-29
"2110","PI3K","Creb3l4",-9.10265165349138,1.03196981826704e-26
"2111","PI3K","Ubald2",-9.9853774649777,1.11589401262154e-26
"2112","PI3K","Ing4",-7.70011807552868,1.71264632763674e-26
"2113","PI3K","Derl3",-4.03367942481051,2.53843356377739e-26
"2114","PI3K","Slc27a1",-8.32992083970463,5.67924744351312e-25
"2115","PI3K","Apoc1",-5.06131014685356,1.45842126116066e-24
"2116","PI3K","Ccdc25",-4.33927130721477,3.10074349090972e-24
"2117","PI3K","Cdk5rap3",-5.25476658764296,5.17768058813398e-24
"2118","PI3K","Nenf",-2.86223344936892,8.50384274895831e-24
"2119","PI3K","Dnai4",-3.62712257526587,9.58214949033822e-24
"2120","PI3K","Amigo1",-6.00032101275205,7.15489931465478e-23
"2121","PI3K","Ca14",-4.83804022189004,7.64516327231646e-23
"2122","PI3K","Mcam",5.1250827229371,1.56203636213595e-22
"2123","PI3K","Cryl1",-7.33302617907713,2.94477000729127e-22
"2124","PI3K","Rps29",-5.84444086613272,3.60550011112455e-22
"2125","PI3K","Slc18a1",4.6520925271988,4.51564065779467e-22
"2126","PI3K","Fbxo25",-7.03302973444092,4.51682066577914e-22
"2127","PI3K","Ttc12",-3.18487304334592,1.94564349302014e-21
"2128","PI3K","Thnsl2",-4.31834057929394,2.41918269115098e-21
"2129","PI3K","Gaa",-5.36778410442264,2.6430247993519e-21
"2130","PI3K","Baat",-3.55753878109094,2.65009134044269e-21
"2131","PI3K","Ctdsp1",-5.56756931753247,2.79311999439162e-21
"2132","PI3K","Coq8a",-6.3882123748855,3.61044552117952e-21
"2133","PI3K","Tbc1d15",-5.41263103979862,4.69256273423914e-21
"2134","PI3K","Tmem42",-7.98932674781528,1.22159393357159e-20
"2135","PI3K","Gemin8",-4.13317735972695,1.4521284967915e-20
"2136","PI3K","Cfap68",-3.33427274658542,2.61488330317221e-20
"2137","PI3K","Mfge8",-5.90153045494985,3.31921115870461e-20
"2138","PI3K","Hsbp1l1",-6.8931569144425,4.32198814297742e-20
"2139","PI3K","Fhit",-4.61516694668944,4.34310955706826e-20
"2140","PI3K","Rgs10",-3.88039733945838,7.28229037462017e-20
"2141","PI3K","Vamp5",-4.36107400342695,9.73094173807754e-20
"2142","PI3K","Tppp",-2.54311816143599,1.56400879213772e-19
"2143","PI3K","Camlg",-5.79570374485461,2.31102662655574e-19
"2144","PI3K","Cir1",-5.02316118285144,3.40742267997432e-19
"2145","PI3K","Dnal4",-4.44586727498809,4.51436955387361e-19
"2146","PI3K","Lrrc23",-3.29325311046509,4.65449747904034e-19
"2147","PI3K","Slc26a4",-3.73883989050786,5.49546311770076e-19
"2148","PI3K","Ino80c",4.10821747861681,5.78330243415501e-19
"2149","PI3K","Aebp1",-4.09261078767931,8.22500121017652e-19
"2150","PI3K","Crebrf",-10.4460752741883,1.07385649415107e-18
"2151","PI3K","Commd6",-3.46243911328989,1.5690684129713e-18
"2152","PI3K","Arsj",7.06108078187924,2.01000071774911e-18
"2153","PI3K","Zscan2",-3.15874345354772,2.39874814760954e-18
"2154","PI3K","Nr2e1",-2.72151809767483,2.75210085682985e-18
"2155","PI3K","Mrpl10",-4.87165425024191,4.17390616642663e-18
"2156","PI3K","Znf76",-2.79225593483092,6.56599700159561e-18
"2157","PI3K","Garem2",-4.09273889946688,1.01602201245768e-17
"2158","PI3K","Alg14",4.41613921979738,1.07535551160197e-17
"2159","PI3K","Map1b",7.02369305434539,1.07917924246233e-17
"2160","PI3K","Cpxm1",-4.04203813670041,1.37844982265248e-17
"2161","PI3K","Crbn",-6.89871723274358,1.73379871861858e-17
"2162","PI3K","Ppp1r26",-3.72424287015719,1.85177910376835e-17
"2163","PI3K","Rtn2",-7.48564963103951,2.94801998322497e-17
"2164","PI3K","Whrn",-5.1520134383423,4.19216796388327e-17
"2165","PI3K","Trappc6a",-6.95524148588124,4.32026787814463e-17
"2166","PI3K","Gusb",-2.81989762250987,4.41801699279399e-17
"2167","PI3K","Fam149a",-3.46667879878907,4.89343179021381e-17
"2168","PI3K","Slc41a3",-3.55010832242782,5.48423924826397e-17
"2169","PI3K","Tab1",-2.77487236398243,5.79896037775833e-17
"2170","PI3K","Bri3",-4.98428162274632,6.46228155583293e-17
"2171","PI3K","Ethe1",-4.93663021602244,9.32689513315209e-17
"2172","PI3K","Ssr1",3.65112135860456,1.0684259935435e-16
"2173","PI3K","Mia",-3.123257044219,1.09087895440858e-16
"2174","PI3K","Bphl",-4.11019772550667,1.41659320050432e-16
"2175","PI3K","Hmgcl",-6.52340659404978,1.89908618933391e-16
"2176","PI3K","Klhl24",-9.9284784670516,2.24563150898046e-16
"2177","PI3K","Tcn2",-3.52794459364398,2.5730728604653e-16
"2178","PI3K","Git1",-3.08611680618319,2.79693438074028e-16
"2179","PI3K","Atg5",3.21289985192969,2.8545559384025e-16
"2180","PI3K","Mettl25b",-3.91270106085957,3.31253431121641e-16
"2181","PI3K","Tmem129",-4.44157210419988,3.39861710068422e-16
"2182","PI3K","Chmp1b1",-5.06930105574578,3.82322583208434e-16
"2183","PI3K","Mtmr2",3.64972620802639,4.22825163421149e-16
"2184","PI3K","Coa5",-4.99299891110849,4.49739770205328e-16
"2185","PI3K","Glipr1",6.68552273722359,4.95154593014213e-16
"2186","PI3K","Pelo",2.430886794857,6.49272446370534e-16
"2187","PI3K","Letmd1",-6.5947629475543,6.70692561183797e-16
"2188","PI3K","Nbr1",-4.61168680558638,6.87321356850789e-16
"2189","PI3K","Abcd4",-2.32594563299605,7.39918034258957e-16
"2190","PI3K","Eapp",-5.24274148575208,8.44022811691526e-16
"2191","PI3K","Tesk2",-4.78203609469871,9.88026060779347e-16
"2192","PI3K","Slc25a26",-3.04930890576466,1.01095789421857e-15
"2193","PI3K","Igbp1",-5.99671662666731,1.06178342983031e-15
"2194","PI3K","Wdr48",-3.48442630620802,1.12942710061484e-15
"2195","PI3K","Gigyf1",-1.86681708353138,1.24245057207918e-15
"2196","PI3K","Mypn",4.47416760202004,1.41308341672813e-15
"2197","PI3K","Aldh6a1",-6.21957831898459,1.59366506780116e-15
"2198","PI3K","Amdhd1",-6.7394835818829,1.84645182533393e-15
"2199","PI3K","Clba1",-2.38543589717494,2.07954970915672e-15
"2200","PI3K","Ucn",-3.7230146815428,2.24900138031894e-15
"2201","PI3K","Apoe",-2.44797445870108,2.31631662636686e-15
"2202","PI3K","Tnfrsf14",-5.18284469988228,2.32077605510073e-15
"2203","PI3K","Gpm6b",-4.97706458053392,3.8034777001008e-15
"2204","PI3K","Pla2g6",-2.59585246854982,3.83409274038655e-15
"2205","PI3K","Engase",-3.08794131104569,4.55237587207594e-15
"2206","PI3K","Gclm",7.81565578681218,4.58042874824615e-15
"2207","PI3K","Dnajb11",5.97306959124892,5.3559326061655e-15
"2208","PI3K","Ttyh1",-3.67569776039458,7.04219147953595e-15
"2209","PI3K","Mutyh",-3.44698169518882,7.16511229990779e-15
"2210","PI3K","Chmp2a",-4.95216271267203,7.88939214149168e-15
"2211","PI3K","Nsg1",-4.90976566210216,8.72646816760577e-15
"2212","PI3K","Oca2",-5.80205755036734,1.01595261047896e-14
"2213","PI3K","Atg4a",4.07634213525422,1.08774703571456e-14
"2214","PI3K","Septin3",-3.92333474712518,1.0944572934589e-14
"2215","PI3K","Rps28",-2.79560791009061,1.39978734616581e-14
"2216","PI3K","Etv2",-2.39049099380061,1.40118574306792e-14
"2217","PI3K","Spaca9",-3.00575475854115,1.41159270504503e-14
"2218","PI3K","Cuedc2",-4.00918891395637,1.62206186318469e-14
"2219","PI3K","Acvr2b",-2.92539909994843,1.70311110525474e-14
"2220","PI3K","Hps4",-2.78870282744217,2.04976583435875e-14
"2221","PI3K","Actmap",-4.55337731769574,2.27782864763381e-14
"2222","PI3K","Gpr143",-3.12472608181966,3.05543675960343e-14
"2223","PI3K","Slu7",-5.65676176720287,3.07847058985665e-14
"2224","PI3K","Ddx25",-2.31996963338154,3.36705328194172e-14
"2225","PI3K","Paip2",-3.10137840159287,3.47998072027256e-14
"2226","PI3K","Tekt3",-2.5167739526321,3.85048742833919e-14
"2227","PI3K","Ggt7",-2.23278721692323,4.00782286851575e-14
"2228","PI3K","Slc5a2",-1.93498167630712,4.63768989446173e-14
"2229","PI3K","Rgl2",-4.62756375015623,4.74506658345147e-14
"2230","PI3K","Slc45a2",6.98528501494252,4.90328639707678e-14
"2231","PI3K","Ramp2",-2.19580622571465,5.70305643577672e-14
"2232","PI3K","Elac2",2.78939032441584,6.19723525244037e-14
"2233","PI3K","Opa3",2.19336920928804,6.52804777140185e-14
"2234","PI3K","Bcl7a",-3.81894630657172,6.9753808406786e-14
"2235","PI3K","Azgp1",-5.63324752061329,7.39134515233199e-14
"2236","PI3K","Syce2",-3.40379178261679,7.55514254079637e-14
"2237","PI3K","Fbxo31",-2.74970182202727,7.96607981101455e-14
"2238","PI3K","Pts",5.10340116080027,8.08559219712764e-14
"2239","PI3K","A2m",-4.13263920875155,8.52348271422746e-14
"2240","PI3K","Cyb5d2",-6.01741038943064,8.55069705167825e-14
"2241","PI3K","Fam210b",-7.77406644101412,9.13572058494848e-14
"2242","PI3K","Cyp4v2",-3.81211545970019,1.1080949607125e-13
"2243","PI3K","Osgin1",3.39826197635766,1.14542955903086e-13
"2244","PI3K","Faah",-2.54233925165333,1.14708973313504e-13
"2245","PI3K","Dolpp1",3.13493180237445,1.27268847631684e-13
"2246","PI3K","Spata20",-4.73594203129572,1.36254839219855e-13
"2247","PI3K","Noa1",-4.69435954621425,1.47522801005807e-13
"2248","PI3K","St6galnac2",-8.3080370574959,1.50517372254007e-13
"2249","PI3K","Ift88",-4.06414840225892,1.58339956375914e-13
"2250","PI3K","Tsg101",-3.41582191137731,1.79798408025279e-13
"2251","PI3K","Nfkbil1",-2.8085720260313,2.67344123234893e-13
"2252","PI3K","Spcs3",4.24022951896237,2.83664308665582e-13
"2253","PI3K","Osbpl5",-3.44257472999769,3.06049723690438e-13
"2254","PI3K","Hsd3b7",-4.93540538141587,3.34577074600431e-13
"2255","PI3K","Grhpr",-3.31584686971602,3.48296994344887e-13
"2256","PI3K","Surf1",-3.20985665157087,3.78251014490159e-13
"2257","PI3K","Ggact",-1.84702585372862,4.04430532546622e-13
"2258","PI3K","Asic1",-2.76319274706796,4.24868303117996e-13
"2259","PI3K","Atg14",-5.73130199099776,4.50517648003487e-13
"2260","PI3K","Cdk18",-4.19562184901984,4.75912803095438e-13
"2261","PI3K","Fam228b",-7.71524564886534,4.94587721688057e-13
"2262","PI3K","Kcng4",4.02581611231835,5.19167740237114e-13
"2263","PI3K","Rps15a",-2.99884588749103,5.21843337927214e-13
"2264","PI3K","Nipsnap1",-3.80666409937924,5.4467054201417e-13
"2265","PI3K","Ckap4",3.80122959884278,6.94562614686318e-13
"2266","PI3K","Hinfp",-3.37794585469795,7.06357073526867e-13
"2267","PI3K","Sumf2",-4.28649875227608,7.54277065431447e-13
"2268","PI3K","Znf704",-3.84134349305279,7.57400399460557e-13
"2269","PI3K","Tmem91",-3.20051472148572,8.0545448502443e-13
"2270","PI3K","Ccnb1ip1",-5.42722906575271,9.26782507592918e-13
"2271","PI3K","Natd1",-5.14141139238987,9.57024901488706e-13
"2272","PI3K","Mcrip1",-3.56715568225639,1.03064171032545e-12
"2273","PI3K","Znhit3",-3.02718580377536,1.07085603023648e-12
"2274","PI3K","Use1",-3.02925238620197,1.10796042742474e-12
"2275","PI3K","Heatr3",4.74619975906915,1.1568333544963e-12
"2276","PI3K","Itm2c",-3.20728940847984,1.24088931254014e-12
"2277","PI3K","Pheta1",-2.56162238074523,1.24959836718414e-12
"2278","PI3K","Hacl1",-5.77908640983181,1.30923793489314e-12
"2279","PI3K","Mapre1",3.70935568951345,1.34320045126428e-12
"2280","PI3K","Fbln7",-4.39764231453026,1.34594102767757e-12
"2281","PI3K","Calcoco1",-6.14650227819688,1.43663372842528e-12
"2282","PI3K","Enkd1",-3.01338295883264,1.44701300362094e-12
"2283","PI3K","Vcp",3.85654054619067,1.49103419133809e-12
"2284","PI3K","Wdtc1",-2.2658987606516,1.60750512815595e-12
"2285","PI3K","Serpinh1",4.64740212683442,1.71424266124861e-12
"2286","PI3K","Rpp25l",-3.96870807588201,1.81342433192202e-12
"2287","PI3K","Adhfe1",-5.52362667987178,1.86498621181013e-12
"2288","PI3K","Arsg",-7.69053144918824,1.91754403080152e-12
"2289","PI3K","Jup",-5.66839524743889,1.95330229725259e-12
"2290","PI3K","Pcmtd1",-4.31460665378806,1.97314732429258e-12
"2291","PI3K","Sec61a1",3.70861473989431,2.06436924309063e-12
"2292","PI3K","Fkbp14",4.26801093994604,2.09374291915217e-12
"2293","PI3K","Lrrn4cl",-5.06138805989942,2.14231602760356e-12
"2294","PI3K","Taf13",5.00329924273279,2.15931294496048e-12
"2295","PI3K","Pgap3",-3.0159358217774,2.16989000122217e-12
"2296","PI3K","Ubxn1",-2.17812078414932,2.39928796118954e-12
"2297","PI3K","Mmut",-3.6255302474404,2.47263597883889e-12
"2298","PI3K","Azin2",-3.43426981495766,2.49577908689788e-12
"2299","PI3K","Slc25a34",-2.24031151613389,2.6802855180093e-12
"2300","PI3K","Syf2",-2.77040960413259,2.69272682255451e-12
"2301","PI3K","Abcd3",4.703880330471,2.81339823829209e-12
"2302","PI3K","Fam20b",3.06174652207675,2.87064867662727e-12
"2303","PI3K","C5",-4.75297565026008,3.18199857156833e-12
"2304","PI3K","Nr1d2",-6.23822849420542,3.35328590538791e-12
"2305","PI3K","Pmm1",-3.56824557059381,3.84156144240938e-12
"2306","PI3K","Tmem167a",4.66785794564636,3.99249580611991e-12
"2307","PI3K","Lrriq3",-2.23011856578659,4.02856800244012e-12
"2308","PI3K","D2hgdh",-2.74362211501782,4.25931371726478e-12
"2309","PI3K","Clcn6",-2.83301207852402,4.88953250265396e-12
"2310","PI3K","Pigv",-3.90589179552807,5.15996192060429e-12
