"","source","target","mor"
"10587","ZFPM1","SPG21",1
"10588","HNF4A","CES2",1
"10589","NR0B2","CES2",1
"10590","LHX1","HESX1",1
"10591","LHX3","HESX1",1
"10592","FOS","HLA-E",1
"10593","SCX","HLA-E",1
"10594","FOS","ACTB",1
"10595","MYOD1","PPARGC1A",1
"10596","AR","NRIP1",1
"10597","SP1","P2RX1",1
"10598","IRF1","XAF1",1
"10599","NR3C1","SGK1",1
"10600","TFAP2A","BCL2",-1
"10601","TFAP2A","APAF1",1
"10602","NKX3-1","TFAP2A",1
"10603","TFAP2A","IAPP",1
"10604","DNMT3B","NGF",1
"10605","DNMT3B","CDH13",-1
"10606","MBD2","CEBPA",1
"10607","USF1","CEBPA",1
"10608","FOS","UPP1",1
"10609","TAF1","ELP3",1
"10610","TAF1","FLOT2",1
"10611","TAF1","HAT1",1
"10612","TAF1","HPSE2",1
"10613","TAF1","KAT2A",1
"10614","AEBP1","FABP4",-1
"10615","AEBP1","TFAP2A",1
"10616","XBP1","WFS1",1
"10617","YY1","BACE1",1
"10618","TBP","TFAP4",1
"10619","TFAP4","TFAP4",1
"10620","HNF4A","CYP2C19",1
"10621","HNF4A","CYP2B6",1
"10622","SNAI2","PRSS8",-1
"10623","SREBF2","PRSS8",1
"10624","BRCA1","HIF1A",1
"10625","HIF1A","BRCA1",1
"10626","FOS","AVP",1
"10627","JUN","AVP",1
"10628","TFAM","MT-CO1",1
"10629","NFE2L2","NQO2",1
"10630","KAT7","TNF",1
"10631","MAFF","OXTR",1
"10632","ESR1","GCLC",1
"10633","ESR2","AKT1",1
"10634","ESR2","GCLC",1
"10635","ESR2","GLRX",1
"10636","ZNF569","ETNK1",1
"10637","NFE2L2","PIK3C3",1
"10638","NFE2L2","GSK3B",1
"10639","CUX1","RAC3",1
"10640","NFKB2","RAC3",1
"10641","NFKB2","RELB",1
"10642","RELB","RAC3",1
"10643","RELB","RELB",1
"10644","AIRE","INS",1
"10645","NR1I2","CD36",1
"10646","BMAL1","PPARA",1
"10647","PPARA","BMAL1",1
"10648","BMAL1","TSPOAP1",1
"10649","SNAI1","INS",1
"10650","PPARG","TERT",-1
"10651","ETS1","TERT",1
"10652","NKX2-5","PITX2",1
"10653","TBX1","PITX2",-1
"10654","PITX2","TBX1",-1
"10655","GATA6","SEMA3C",1
"10656","ID1","FGFR1",1
"10657","TP53","ID1",1
"10658","ID1","TP53",1
"10659","ID2","FGFR1",1
"10660","TP53","ID2",1
"10661","ID2","TP53",1
"10662","TP53","FGFR1",1
"10663","NFIA","HSPA5",1
"10664","NFIC","HSPA5",1
"10665","MEF2A","SUMO1",1
"10666","KLF4","PSG5",1
"10667","OTX2","ASMT",1
"10668","NFIC","GFAP",1
"10669","SP1","EDF1",1
"10670","SP3","EDF1",1
"10671","NR5A1","CYP1B1",1
"10672","CREB1","CYP1B1",1
"10673","PPARA","PEX11A",1
"10674","ZEB2","VIM",1
"10675","DNMT1","CXCL12",1
"10676","DNMT3B","CXCL12",1
"10677","STAT3","PTK6",1
"10678","CEBPB","OXTR",1
"10679","TP53","CCNA2",-1
"10680","SRY","WNT4",1
"10681","WT1","VEGFA",1
"10682","USF1","NPHS2",1
"10683","ESR1","CLIP1",1
"10684","PBX1","SI",1
"10685","RUNX2","SP7",1
"10686","SP7","RUNX2",1
"10687","SP7","SP7",1
"10688","VDR","TRPV6",1
"10689","RORB","OPN1SW",1
"10690","CRX","OPN1SW",1
"10691","SP4","KDR",1
"10692","ESR1","KDR",1
"10693","RUNX2","LEF1",1
"10694","LEF1","RUNX2",1
"10695","MYOD1","CHRNG",1
"10696","E2F1","CDCA7",1
"10697","E2F2","CDCA7",1
"10698","E2F4","CDCA7",1
"10699","HIVEP2","PPARG",1
"10700","SMAD1","PPARG",1
"10701","GRHL3","RB1",1
"10702","THRA","CTNNB1",1
"10703","E2F1","BMI1",1
"10704","ESR1","BMI1",1
"10705","TP63","FASN",-1
"10706","TP73","FASN",1
"10707","IRF2","KAT2B",1
"10708","IRF2","OGA",1
"10709","HNF4A","CSN2",1
"10710","HNF4A","SLC10A1",1
"10711","STAT5B","APOC3",1
"10712","EGR1","SELP",1
"10713","CEBPB","MYC",-1
"10714","MYC","IL4",1
"10715","CREB3L4","CREB3L4",1
"10716","CREM","CREB3L4",1
"10717","KLF5","BIRC5",1
"10718","NR4A1","ZNF461",1
"10719","ZNF461","SF1",-1
"10720","FOXA2","AHSG",1
"10721","TP53","EFNB3",1
"10722","MYC","MAPK1",1
"10723","KAT5","KAT5",1
"10724","KAT5","NPPA",1
"10725","DDIT3","BAK1",1
"10726","DLX4","VEGFA",1
"10727","PHF20","CIITA",1
"10728","PHF20","HLA-E",1
"10729","ZXDC","CIITA",1
"10730","ZXDC","HLA-E",1
"10731","HSF2","IL12A",1
"10732","JUN","IL12A",1
"10733","HOXD13","CYP1A1",1
"10734","STAT3","SLC25A5",1
"10735","EGR1","CFC1",1
"10736","HIF1A","CFC1",1
"10737","HIF1A","XIAP",1
"10738","MYC","CFC1",1
"10739","MYC","FLT1",1
"10740","TP53","MLIP",1
"10741","KAT5","CDKN1A",1
"10742","TP53","TUBB2A",1
"10743","HNF1A","LIPC",1
"10744","HNF4A","LIPC",1
"10745","NR2F2","LIPC",1
"10746","PITX2","LIPC",1
"10747","SP1","HAS2",-1
"10748","SP3","HAS2",1
"10749","FOXO1","AGRP",1
"10750","MNX1","MEN1",1
"10751","NFIC","ADCYAP1",1
"10752","NFIC","CNTF",1
"10753","NR0B1","TH",1
"10754","HES1","TLE1",1
"10755","ESR1","CCNG2",1
"10756","MBD2","HBG1",1
"10757","NR3C1","ADIPOR2",1
"10758","PPARG","ADIPOR2",1
"10759","KLF6","TGFB1",-1
"10760","PPARG","TGFB1",-1
"10761","HIF1A","TGFB3",1
"10762","SCX","DAB1",1
"10763","ATF3","EIF2AK2",1
"10764","NFE2L2","BGLAP",-1
"10765","KAT6A","RARB",1
"10766","NCOA2","RARB",1
"10767","ETV5","SFTPC",1
"10768","NCOR2","AKT1",1
"10769","NCOR2","RARA",1
"10770","NCOR2","RARB",1
"10771","RARA","AKT1",1
"10772","RARB","AKT1",1
"10773","ISL1","GNRHR",1
"10774","LHX3","GNRHR",1
"10775","LHX5","GNRHR",1
"10776","LHX9","GNRHR",1
"10777","SREBF1","PFKFB1",1
"10778","KLF12","ABCC3",1
"10779","KLF12","SLC14A2",1
"10780","KLF12","SCNN1A",1
"10781","CDX2","SLC15A1",1
"10782","POU2F1","PTPRC",1
"10783","TFAP2A","IL6",1
"10784","RELA","CXCL1",1
"10785","ESR1","BCAS3",1
"10786","MTA1","BCAS3",1
"10787","SP1","TNNT2",1
"10788","SP3","TNNT2",-1
"10789","E2F1","DIABLO",1
"10790","SNAI1","SNAI1",-1
"10791","ONECUT1","CCND1",1
"10792","TP53","CLTC",1
"10793","PAX5","FLT3",1
"10794","IRF3","NOTCH1",1
"10795","IRF3","TP63",1
"10796","TP63","HES1",1
"10797","SMAD3","MMP9",1
"10798","AR","CALM1",1
"10799","ZNF148","GHR",1
"10800","GATA6","WNT2",1
"10801","NFKBIZ","LCN2",1
"10802","NR1I3","PPIG",1
"10803","PPARA","PDK4",1
"10804","SP1","EDNRB",1
"10805","BHLHE41","SDC1",1
"10806","PRDM1","SDC1",1
"10807","XBP1","SDC1",1
"10808","MYC","YBX2",1
"10809","MYCN","YBX2",1
"10810","FOXK2","IL2",1
"10811","TGFB1I1","MAPK15",1
"10812","NFATC1","VCAM1",1
"10813","NR0B1","EGF",1
"10814","FOXA2","PPP1R3C",1
"10815","USF2","HAMP",1
"10816","AR","CYP7B1",-1
"10817","RUNX1","IL19",1
"10818","PAX2","NPHS1",-1
"10819","MEIS1","ZIC3",1
"10820","PBX1","ZIC3",1
"10821","FOS","CRH",1
"10822","ESR1","CALM1",1
"10823","XBP1","SLC30A5",1
"10824","OVOL1","MYC",-1
"10825","MYC","OVOL1",1
"10826","TP73","GAST",1
"10827","TP53","TFAP2C",1
"10828","BARX2","TIMP1",1
"10829","BARX2","TIMP3",1
"10830","ZBTB16","PBX1",-1
"10831","AR","SMC3",1
"10832","NR4A2","NRP1",1
"10833","E2F2","DIRAS3",-1
"10834","E2F3","DIRAS3",1
"10835","E2F5","DIRAS3",-1
"10836","NFAT5","AQP2",1
"10837","NFAT5","NFAT5",1
"10838","ATF2","IFNA1",1
"10839","ZGLP1","EGFR",1
"10840","FOXO1","FOXA2",1
"10841","FOXA2","FOXO1",1
"10842","ZGLP1","FOXA2",1
"10843","ATF3","ADIPOQ",-1
"10844","NFATC4","ADIPOQ",-1
"10845","NR3C1","CCND1",-1
"10846","MLX","PKLR",1
"10847","ESR1","MTA2",1
"10848","TP63","NFYA",1
"10849","SPIC","IL4",1
"10850","HOXA9","FLT3",1
"10851","MEIS1","FLT3",1
"10852","TFCP2","GATA1",1
"10853","ESR2","GCH1",1
"10854","MYB","VEGFA",1
"10855","STAT5A","ACOX1",1
"10856","PAX9","BMP4",1
"10857","ESR1","PRLR",1
"10858","ESR1","GTF2B",1
"10859","NCOA1","GTF2B",1
"10860","YBX1","EGFR",1
"10861","YBX1","ERBB2",1
"10862","SP1","XRCC1",1
"10863","MYOD1","P2RY4",1
"10864","TP53","P2RY4",1
"10865","TP73","P2RY4",1
"10866","LHX2","GJA1",1
"10867","ETS1","SPP1",1
"10868","FOXO1","GABRG2",-1
"10869","FOXO1","PPARG",-1
"10870","NR1H4","INS",1
"10871","NR1H4","SLC2A4",1
"10872","SALL1","SALL1",1
"10873","SIX1","SIX1",1
"10874","STAT5A","CD3E",1
"10875","STAT5A","CD44",1
"10876","STAT5A","CD69",1
"10877","STAT5A","IL2RA",1
"10878","STAT5A","TSPOAP1",1
"10879","HNF1A","ABCC2",1
"10880","SP1","PADI3",1
"10881","SP3","PADI3",1
"10882","SP3","PROS1",1
"10883","ESR1","UCN",1
"10884","ESR2","UCN",1
"10885","MYOD1","FGF1",1
"10886","YY1","AMELX",-1
"10887","TBPL1","MT-ATP6",1
"10888","AHR","CAD",1
"10889","ESR1","APP",1
"10890","ESR1","MT-ATP6",1
"10891","ESR1","NPY",1
"10892","ESR2","MT-ATP6",1
"10893","ZNF77","CDH1",1
"10894","ZNF77","CDH2",1
"10895","CREB1","CRYAA",1
"10896","PAX6","DICER1",1
"10897","SMARCA5","CRYAA",1
"10898","JUN","PTEN",-1
"10899","RFX1","H1-6",1
"10900","FOXC1","DLL4",1
"10901","FOXC2","DLL4",1
"10902","HEY1","RBFOX2",1
"10903","HEY1","HEY1",1
"10904","ESR1","STIM1",1
"10905","JUN","STIM1",1
"10906","DMTF1","DSPP",1
"10907","RELA","FGF8",1
"10908","SP1","PODXL",1
"10909","ETS1","ITGA10",1
"10910","SOX9","ITGA10",1
"10911","TFAP2E","ITGA10",1
"10912","PGR","HLA-G",1
"10913","SOX10","CNTF",-1
"10914","PAX3","CNTF",1
"10915","POU1F1","CNTF",1
"10916","POU2F1","CNTF",1
"10917","POU3F1","CNTF",1
"10918","CEBPB","BPI",1
"10919","CEBPE","BPI",1
"10920","HNF4A","VEGFD",1
"10921","FOXO3","NOS2",1
"10922","FOXO3","ABCC8",1
"10923","SMAD6","DLX3",1
"10924","DLX3","ESX1",1
"10925","ATF4","IGFBP1",1
"10926","CEBPB","RB1",1
"10927","ATF3","TLR4",-1
"10928","HIC1","FGFBP1",1
"10929","JUND","NPPA",-1
"10930","FOXO3","IGFBP3",1
"10931","FOXO1","PRL",1
"10932","FOXO1","TIMP3",1
"10933","SP1","FLG",1
"10934","MBD1","MBD1",1
"10935","SREBF2","LRP1",-1
"10936","TFAP2B","YEATS4",1
"10937","FOSB","MMP2",1
"10938","JUNB","MMP2",1
"10939","NR2E1","PTEN",-1
"10940","KLF6","CDH1",1
"10941","ELF1","PNPLA2",1
"10942","SMARCA1","HMOX1",1
"10943","KAT7","HMOX1",1
"10944","ID2","CDKN1C",-1
"10945","TCF3","CDKN1C",1
"10946","KLF1","AHSP",1
"10947","ESR1","BGLAP",1
"10948","HSF1","SOCS3",1
"10949","TFAP2A","INSR",1
"10950","CREB1","NOX5",1
"10951","SALL1","FOXN1",1
"10952","SMAD4","CSF1",1
"10953","IRF8","CCL5",1
"10954","REL","CCL5",1
"10955","SPI1","CCL5",1
"10956","EGR2","CDKN1A",1
"10957","EGR2","CDKN1B",1
"10958","TBX21","CDKN1B",1
"10959","TBX21","EGR2",1
"10960","STAT3","DEPP1",1
"10961","STAT3","AGRP",1
"10962","SPI1","DEFA1",1
"10963","SPI1","FGL2",1
"10964","STAT1","FGL2",1
"10965","NCOR1","CNOT2",1
"10966","NCOR2","CNOT2",1
"10967","NR0B1","CNOT2",1
"10968","THRA","CNOT2",1
"10969","NCOR1","ALG3",1
"10970","NCOR1","CCR4",1
"10971","NCOR2","ALG3",1
"10972","NCOR2","CCR4",1
"10973","HNF4A","STMN2",1
"10974","SSRP1","RARB",1
"10975","SMAD2","TGFBR2",1
"10976","SMAD3","TGFBR2",1
"10977","SMAD2","IFNG",1
"10978","SMAD3","IFNG",1
"10979","SMAD4","IFNG",1
"10980","ZNF250","RPE65",1
"10981","ZNF492","RPE65",1
"10982","ATF2","PGLYRP2",1
"10983","SP1","PGLYRP2",1
"10984","SP1","CLDN4",1
"10985","NANOG","ZFP42",1
"10986","POU5F1","ZFP42",1
"10987","SOX2","ZFP42",1
"10988","ZFP42","ZFP42",1
"10989","TP53","PYCARD",1
"10990","ETS1","RHOC",1
"10991","CIC","ETV5",1
"10992","DUX4","ETV5",1
"10993","NFATC4","EGF",1
"10994","NFATC4","PTGS2",1
"10995","POU2F1","MUCL1",1
"10996","POU2F2","MUCL1",1
"10997","FOXL2","CYP2B6",1
"10998","CEBPD","BGLAP",1
"10999","CEBPG","NOBOX",1
"11000","CEBPD","NOBOX",1
"11001","RUNX2","NOBOX",1
"11002","SMAD2","INHA",1
"11003","SMAD3","INHA",1
"11004","TBPL2","POLI",1
"11005","RFX1","SLC1A1",1
"11006","DNMT3A","IFNG",1
"11007","SP1","MAOA",1
"11008","NR3C1","MAOA",1
"11009","MESP2","EPHA4",1
"11010","STAT3","DIO2",1
"11011","STAT5A","DIO2",1
"11012","TP53","NTRK1",1
"11013","TP53","AIFM1",1
"11014","JUN","PPARGC1A",-1
"11015","CREB1","HLA-DRA",1
"11016","GRHL1","CYP11A1",-1
"11017","HR","DMD",1
"11018","ESR1","SLC5A5",1
"11019","FOS","TPSD1",1
"11020","SMAD3","TPSD1",1
"11021","SMAD4","TPSD1",1
"11022","SFPQ","TH",-1
"11023","ESR1","CLCA1",1
"11024","STAT3","BCL3",1
"11025","SP3","BAK1",1
"11026","SP1","COL11A2",1
"11027","SP3","COL11A2",1
"11028","SP7","COL11A2",1
"11029","CEBPB","TGFB1",1
"11030","SMAD2","CSRP2",1
"11031","SMAD3","CSRP2",1
"11032","PAX2","NAIP",1
"11033","ATF3","IRS1",-1
"11034","E2F4","RB1",-1
"11035","GABPA","RB1",1
"11036","MAFG","LITAF",1
"11037","LITAF","MAFG",1
"11038","ESR1","AMY2A",1
"11039","HNF1B","ALB",1
"11040","FOXA2","LCN8",1
"11041","AR","LCN8",1
"11042","PGR","MUC1",1
"11043","FLI1","DHX9",1
"11044","MAFK","CDKN1B",1
"11045","RARA","FOLR2",1
"11046","SP1","FOLR2",1
"11047","ESR1","RETN",1
"11048","STAT5B","BCL2",1
"11049","HNF1A","SLCO1B3",1
"11050","E2F1","PURA",1
"11051","NR4A2","BGLAP",1
"11052","NR4A2","COL1A1",1
"11053","PREB","INS",1
"11054","PREB","UGT1A7",1
"11055","HES1","RB1",1
"11056","CEBPG","SLC2A4",1
"11057","CEBPA","SLC2A4",1
"11058","HOXA5","MLH1",1
"11059","SP1","PDK4",1
"11060","HOXD4","HOXD4",1
"11061","XBP1","DDIT3",1
"11062","MAFB","BRF1",1
"11063","LMO2","NFE2",1
"11064","TAL1","NFE2",1
"11065","TFCP2","NFKBIA",1
"11066","REST","TH",-1
"11067","HHEX","ESM1",1
"11068","SP1","S100A12",1
"11069","SP3","S100A12",1
"11070","NR4A2","SRGN",1
"11071","SMAD3","BCL2",-1
"11072","ATF1","MITF",1
"11073","ZNF354C","CYP19A1",1
"11074","NEUROG2","ASCL1",-1
"11075","NR3C1","FASLG",-1
"11076","HNF4A","TNF",1
"11077","HNF4A","PSMD4",1
"11078","CEBPB","TAC1",1
"11079","SMARCA1","BGLAP",1
"11080","FOXF1","GH2",1
"11081","FOXF2","GH2",1
"11082","PGR","PTGS2",-1
"11083","ID2","RBL2",1
"11084","HR","SGIP1",1
"11085","USF1","HOXB7",1
"11086","TAL1","NFKB1",-1
"11087","TP53","DUSP4",1
"11088","CRX","BTRC",1
"11089","MAFB","INS",1
"11090","HEY1","KDR",-1
"11091","MLXIP","LDHA",1
"11092","MLXIP","PFKFB3",1
"11093","TFCP2","UQCRC1",1
"11094","YY1","FASLG",-1
"11095","PPARA","ABCG2",1
"11096","PPARG","ABCG2",1
"11097","SMAD7","TERT",1
"11098","TCF12","PAX6",1
"11099","TCF12","TCF12",1
"11100","FOXP3","PTGS2",1
"11101","FOS","CD28",1
"11102","MBD2","SFN",1
"11103","JUN","ERBB2",1
"11104","CEBPB","HCRT",1
"11105","USF2","RUNX2",1
"11106","SREBF1","SLC2A4",1
"11107","PAX3","TGFBR2",1
"11108","CREB1","ZNF268",1
"11109","SREBF2","ABCA7",1
"11110","CDX2","UGT2B7",1
"11111","HIF1A","PDC",1
"11112","SP1","KCNE1",1
"11113","TFAP2A","KCNE1",1
"11114","FOXD3","POU5F1",1
"11115","E2F6","BRD7",1
"11116","SP1","BRD7",1
"11117","TP53","PIAS4",1
"11118","HNF1A","SLC22A8",1
"11119","HNF1B","SLC22A8",1
"11120","NFE2L2","GPX2",1
"11121","TBP","SGCA",1
"11122","JUN","MAPK14",1
"11123","NKX3-1","MCL1",1
"11124","NR1I3","MCL1",1
"11125","SMARCA1","EPB42",1
"11126","STAT3","NANOG",1
"11127","TBXT","NANOG",1
"11128","NR0B2","ADIPOQ",1
"11129","THRB","SLC26A5",1
"11130","THRA","KCNQ4",-1
"11131","ZBTB14","RPL32",1
"11132","NFE2L2","ABCC3",1
"11133","PAX3","DPYD",1
"11134","SP1","DPYD",1
"11135","SP3","DPYD",1
"11136","PPARD","ANGPTL3",-1
"11137","RUNX2","TGFBR1",1
"11138","DNMT1","CDC25C",1
"11139","DNMT1","CDK1",1
"11140","SP1","B3GAT3",1
"11141","TP53","B3GAT3",1
"11142","HNF4A","ACMSD",1
"11143","PPARA","ACMSD",-1
"11144","SP1","HSD17B2",1
"11145","SP3","HSD17B2",1
"11146","ESR1","FOXM1",1
"11147","FOXM1","ESR1",1
"11148","NEUROG3","GCG",1
"11149","ATF1","SLC22A8",1
"11150","CREB1","SLC22A8",1
"11151","BCL11B","IL2",1
"11152","SP1","PIK3R1",1
"11153","NKX2-5","ACTG2",1
"11154","CEBPG","SCD",1
"11155","SNAI1","EGFR",1
"11156","SNAI1","HPGD",-1
"11157","ETS1","THY1",1
"11158","CREB1","CIITA",1
"11159","NR1H4","ATP8B1",1
"11160","SRF","CDKN1A",1
"11161","SRF","CDKN2B",1
"11162","RARA","MMP1",1
"11163","RARA","THRA",1
"11164","THRA","RARA",1
"11165","THRA","MMP1",-1
"11166","SOX10","GJC2",1
"11167","IRF5","IFNG",1
"11168","IRF5","IL12A",1
"11169","IRF7","IL12A",1
"11170","IRF3","IRF1",1
"11171","ATF2","CPS1",1
"11172","ZNF148","OAS1",1
"11173","ALX3","INS",1
"11174","RELA","CXCL14",1
"11175","NFATC1","NOS2",1
"11176","HIF1A","NAMPT",1
"11177","PPARA","ACOX1",1
"11178","JUN","VIM",1
"11179","CDX2","ATOH1",1
"11180","EGR1","TOPBP1",1
"11181","ONECUT2","SYTL4",-1
"11182","TP73","HAGH",1
"11183","TWIST1","TNF",1
"11184","RUNX1","RARB",1
"11185","NR4A1","TCL1A",1
"11186","E2F1","VEGFA",-1
"11187","FOS","SAR1B",1
"11188","STAT3","HAMP",1
"11189","STAT3","STMN1",1
"11190","SMAD2","FBLN5",1
"11191","SMAD3","FBLN5",1
"11192","HR","TGFB1",1
"11193","ETS1","CXCR4",1
"11194","HIF1A","CXCR4",1
"11195","FOXL2","CGA",1
"11196","LHX3","FOXL2",1
"11197","LHX4","FOXL2",1
"11198","KCNIP3","CALCA",1
"11199","STAT3","PROS1",1
"11200","STAT5A","NCAM2",1
"11201","GRHL3","ANGPT1",1
"11202","ZNF350","ANGPT1",1
"11203","NANOG","DPPA4",1
"11204","NANOG","GJA1",1
"11205","NANOG","TDGF1",1
"11206","POU5F1","DPPA4",1
"11207","POU5F1","GJA1",1
"11208","POU5F1","TDGF1",1
"11209","SOX2","DPPA4",1
"11210","SOX2","TDGF1",1
"11211","HIF1A","BIRC5",1
"11212","TCF12","MYOG",1
"11213","HIF1A","F3",1
"11214","YBX1","ABCC1",1
"11215","TGFB1I1","TGFB1I1",1
"11216","TGFB1I1","FGF7",1
"11217","NCOR1","HBG1",1
"11218","CEBPB","SOD2",1
"11219","CEBPB","BAD",1
"11220","RELA","SOD2",1
"11221","HHEX","SLC5A5",1
"11222","NR3C1","NR0B1",1
"11223","NR0B1","NR3C1",-1
"11224","KLF4","ACTA2",1
"11225","SP1","ACTA2",1
"11226","SP1","ACTG2",1
"11227","SMAD3","ACTA2",1
"11228","EGR1","CLDN3",1
"11229","SNAI1","CLDN3",-1
"11230","CREB1","TPT1",1
"11231","ESR1","PRMT1",1
"11232","DNMT1","DLC1",1
"11233","DNMT3B","DLC1",1
"11234","RELA","ZEB1",1
"11235","HOXB7","FGF2",1
"11236","PBX1","ANGPT2",1
"11237","ZBTB16","ADAMTS7",1
"11238","ZBTB16","ANGPT2",1
"11239","ZBTB16","FGF2",-1
"11240","ID4","MBP",1
"11241","HNF4A","NUMB",1
"11242","HNF4A","NUMBL",1
"11243","TFAP2C","CDKN1A",-1
"11244","ZNF384","MMP13",1
"11245","NR1H3","UGT1A3",1
"11246","MEF2A","MMP10",1
"11247","HIF1A","MRGPRF",1
"11248","IKZF1","BCL2L1",-1
"11249","EGR2","IGFBP5",1
"11250","NCOA3","AKT1",1
"11251","BHLHE40","STAT1",-1
"11252","MYC","CHRNA3",1
"11253","MYC","ITGB1",-1
"11254","PITX1","POU1F1",1
"11255","POU1F1","EGF",1
"11256","NFATC2","ICOS",1
"11257","NFATC2","MAPK1",1
"11258","ZNF354C","BMP2",1
"11259","GLI2","BMP2",1
"11260","TP53","CSNK2A2",1
"11261","NCOA1","CYP2C9",1
"11262","NCOA1","CYP2B6",1
"11263","ASCL1","HNMT",1
"11264","ASCL1","TXN",1
"11265","HIF1A","DLD",1
"11266","FOXO1","CYP7A1",-1
"11267","ESR1","MAPK12",1
"11268","FOXO1","MSTN",1
"11269","SMAD2","MSTN",1
"11270","STAT5A","ACO1",1
"11271","SP1","ACO1",1
"11272","SP1","FXR2",1
"11273","BMAL1","PSEN2",1
"11274","CLOCK","PSEN2",1
"11275","STAT3","NOS3",-1
"11276","PDX1","CDK5",1
"11277","PPARG","TP53",1
"11278","DNMT1","CDH1",-1
"11279","DNMT1","JUP",1
"11280","DNMT3A","CDH1",-1
"11281","DNMT3B","CDH1",-1
"11282","DNMT3B","JUP",1
"11283","SPIC","PREB",1
"11284","SPIC","SPI1",1
"11285","STAT5A","IL18R1",1
"11286","NFATC2","ACP5",1
"11287","NR0B2","SCT",-1
"11288","HOXB1","HOXA1",1
"11289","HOXA1","HOXB1",1
"11290","TFAP2A","LPL",1
"11291","MAFA","SYTL4",1
"11292","FOS","SLC10A2",-1
"11293","NCOA1","APOC3",1
"11294","NCOA1","PPARGC1A",1
"11295","ATF2","TGFB3",1
"11296","CREB1","TGFB3",1
"11297","JUN","TGFB3",1
"11298","SMAD3","TGFB3",1
"11299","RUNX1","NCAM1",1
"11300","GATA3","TH",1
"11301","TCF3","NANOG",-1
"11302","ATF2","HBG1",1
"11303","TP53","GSDME",1
"11304","SPDEF","BIRC5",-1
"11305","TBX1","PTGDR",1
"11306","CEBPB","ICAM1",1
"11307","LEF1","SALL4",1
"11308","TCF7L2","SALL4",1
"11309","HES1","CDKN1C",-1
"11310","MYOD1","PIK3C3",1
"11311","ID1","MYOG",1
"11312","SP1","ULBP1",1
"11313","SP3","ULBP1",1
"11314","TFAP2A","ULBP1",-1
"11315","EGR3","BDNF",1
"11316","EGR3","NTRK1",1
"11317","SSRP1","BDNF",1
"11318","SSRP1","EGR3",1
"11319","SSRP1","GABRA4",1
"11320","SSRP1","NTRK1",1
"11321","NR4A3","MSTN",-1
"11322","ZGPAT","HAMP",1
"11323","SREBF1","SERPINE1",-1
"11324","NFKB2","SKP2",1
"11325","RELB","CHUK",1
"11326","RELB","SKP2",1
"11327","KAT7","ALAS2",1
"11328","CREB1","CYCS",1
"11329","OVOL1","GADD45A",1
"11330","OVOL1","GADD45B",1
"11331","OVOL1","LEMD3",1
"11332","OVOL1","SGK1",1
"11333","TP63","ITCH",1
"11334","LHX3","LHX3",1
"11335","MYB","ETS2",1
"11336","ETS2","MYB",1
"11337","STAT3","OSM",1
"11338","ESR1","ERBB4",1
"11339","WT1","BCL2L1",1
"11340","MYCN","CRABP2",1
"11341","SSRP1","ELAVL1",1
"11342","AR","RCHY1",1
"11343","HES1","MAP2",-1
"11344","NEUROD1","MAP2",1
"11345","E2F1","NCOA3",1
"11346","ESRRG","DNASE1",1
"11347","PPARA","CCND1",-1
"11348","SMARCA5","DNAH8",1
"11349","E2F1","YY1",-1
"11350","AHR","GUCY1A1",1
"11351","SOX17","TBATA",1
"11352","ESR1","MMP13",1
"11353","RXRA","LDLR",1
"11354","ESRRA","NRIP1",1
"11355","NFE2L2","SMARCA4",1
"11356","SNAI1","OCLN",-1
"11357","SNAI1","RAF1",1
"11358","ZHX2","OCLN",-1
"11359","SNAI2","OCLN",-1
"11360","RUNX1","MAPK1",1
"11361","TP53","PKD1",1
"11362","STAT3","TIMP1",1
"11363","TP53","ZNF346",1
"11364","MYF5","WNT2",1
"11365","ZNF699","RASSF1",1
"11366","EZH2","RASSF1",1
"11367","EZH2","SI",1
"11368","TFE3","CD40LG",1
"11369","TFEB","CD40LG",1
"11370","DLX4","EIF4E",1
"11371","NCOA3","CCNE1",1
"11372","ZNF217","CALCA",1
"11373","ZNF217","HP",1
"11374","JUNB","IGF2",1
"11375","PLAGL1","IGF2",1
"11376","NR1H3","ABL2",1
"11377","NR1H3","CD74",1
"11378","GATA3","DBH",1
"11379","ESR1","SAFB",1
"11380","TBP","BTK",1
"11381","TP53","CORO1B",1
"11382","TP53","RAB13",1
"11383","PPARA","TRIB3",1
"11384","CEBPB","TRIB3",1
"11385","STAT1","AGT",1
"11386","AR","VPS52",1
"11387","RXRA","FABP1",1
"11388","BCL11B","CDKN1C",1
"11389","NCOA2","AKT1",1
"11390","DNMT3B","RECK",1
"11391","KMT2A","PCNA",1
"11392","KMT2B","PCNA",1
"11393","EOMES","IL21",1
"11394","PPARG","SOD1",1
"11395","SP1","CD55",1
"11396","SP1","TCF3",1
"11397","TCF3","SP1",1
"11398","EGR1","IL13",1
"11399","STAT1","IL13",1
"11400","AHR","SNAI2",1
"11401","JUN","HBB",1
"11402","PRDM2","IGF1",-1
"11403","CREB3","MET",1
"11404","HEY2","CDKN1B",1
"11405","NFKB1","BHMT",-1
"11406","RELA","BHMT",-1
"11407","LITAF","LITAF",1
"11408","LITAF","MAPK14",1
"11409","LITAF","MYD88",1
"11410","NR6A1","TDGF1",-1
"11411","TFAP2B","ADIPOQ",-1
"11412","NFYA","ADIPOQ",1
"11413","HOXB2","IFNB1",1
"11414","POU5F1","LEFTY1",1
"11415","SOX2","LEFTY1",1
